-3.000000 573.000000 0.065206 0.122429 
-2.900000 573.000000 0.064506 0.121194 
-2.800000 573.000000 0.063767 0.119890 
-2.700000 573.000000 0.062993 0.118520 
-2.600000 573.000000 0.062186 0.117090 
-2.500000 573.000000 0.061347 0.115602 
-2.400000 573.000000 0.060480 0.114062 
-2.300000 573.000000 0.059587 0.112473 
-2.200000 573.000000 0.058672 0.110840 
-2.100000 573.000000 0.057736 0.109169 
-2.000000 573.000000 0.056783 0.107463 
-1.900000 573.000000 0.055816 0.105730 
-1.800000 573.000000 0.054838 0.103974 
-1.700000 573.000000 0.053853 0.102202 
-1.600000 573.000000 0.052865 0.100421 
-1.500000 573.000000 0.051877 0.098636 
-1.400000 573.000000 0.050893 0.096857 
-1.300000 573.000000 0.049919 0.095091 
-1.200000 573.000000 0.048959 0.093348 
-1.100000 573.000000 0.048019 0.091638 
-1.000000 573.000000 0.047105 0.089972 
-0.900000 573.000000 0.046225 0.088364 
-0.800000 573.000000 0.045385 0.086829 
-0.700000 573.000000 0.044595 0.085383 
-0.600000 573.000000 0.043866 0.084045 
-0.500000 573.000000 0.043208 0.082836 
-0.400000 573.000000 0.042634 0.081781 
-0.300000 573.000000 0.042159 0.080907 
-0.200000 573.000000 0.041799 0.080243 
-0.100000 573.000000 0.041571 0.079824 
0.000000 573.000000 0.041496 0.079685 
0.100000 573.000000 0.041593 0.079864 
0.200000 573.000000 0.041883 0.080398 
0.300000 573.000000 0.042386 0.081325 
0.400000 573.000000 0.043120 0.082676 
0.500000 573.000000 0.044100 0.084475 
0.600000 573.000000 0.045333 0.086734 
0.700000 573.000000 0.046815 0.089442 
0.800000 573.000000 0.048530 0.092567 
0.900000 573.000000 0.050443 0.096041 
1.000000 573.000000 0.052500 0.099763 
1.100000 573.000000 0.054624 0.103590 
1.200000 573.000000 0.056716 0.107344 
1.300000 573.000000 0.058659 0.110818 
1.400000 573.000000 0.060326 0.113788 
1.500000 573.000000 0.061590 0.116034 
1.600000 573.000000 0.062339 0.117362 
1.700000 573.000000 0.062487 0.117624 
1.800000 573.000000 0.061988 0.116739 
1.900000 573.000000 0.060841 0.114704 
2.000000 573.000000 0.059092 0.111591 

-3.000000 583.000000 0.068421 0.128079 
-2.900000 583.000000 0.067981 0.127308 
-2.800000 583.000000 0.067493 0.126451 
-2.700000 583.000000 0.066958 0.125512 
-2.600000 583.000000 0.066377 0.124491 
-2.500000 583.000000 0.065754 0.123394 
-2.400000 583.000000 0.065089 0.122223 
-2.300000 583.000000 0.064386 0.120982 
-2.200000 583.000000 0.063646 0.119674 
-2.100000 583.000000 0.062871 0.118305 
-2.000000 583.000000 0.062065 0.116877 
-1.900000 583.000000 0.061231 0.115396 
-1.800000 583.000000 0.060370 0.113866 
-1.700000 583.000000 0.059487 0.112294 
-1.600000 583.000000 0.058584 0.110684 
-1.500000 583.000000 0.057665 0.109042 
-1.400000 583.000000 0.056734 0.107375 
-1.300000 583.000000 0.055794 0.105691 
-1.200000 583.000000 0.054850 0.103995 
-1.100000 583.000000 0.053906 0.102298 
-1.000000 583.000000 0.052968 0.100608 
-0.900000 583.000000 0.052042 0.098935 
-0.800000 583.000000 0.051132 0.097290 
-0.700000 583.000000 0.050247 0.095687 
-0.600000 583.000000 0.049395 0.094139 
-0.500000 583.000000 0.048583 0.092664 
-0.400000 583.000000 0.047822 0.091278 
-0.300000 583.000000 0.047123 0.090004 
-0.200000 583.000000 0.046498 0.088864 
-0.100000 583.000000 0.045963 0.087886 
0.000000 583.000000 0.045531 0.087097 
0.100000 583.000000 0.045222 0.086532 
0.200000 583.000000 0.045055 0.086224 
0.300000 583.000000 0.045048 0.086213 
0.400000 583.000000 0.045224 0.086535 
0.500000 583.000000 0.045604 0.087230 
0.600000 583.000000 0.046207 0.088333 
0.700000 583.000000 0.047050 0.089872 
0.800000 583.000000 0.048143 0.091864 
0.900000 583.000000 0.049489 0.094310 
1.000000 583.000000 0.051077 0.097189 
1.100000 583.000000 0.052881 0.100450 
1.200000 583.000000 0.054856 0.104006 
1.300000 583.000000 0.056934 0.107735 
1.400000 583.000000 0.059027 0.111473 
1.500000 583.000000 0.061023 0.115027 
1.600000 583.000000 0.062800 0.118179 
1.700000 583.000000 0.064230 0.120707 
1.800000 583.000000 0.065193 0.122407 
1.900000 583.000000 0.065592 0.123109 
2.000000 583.000000 0.065364 0.122707 

-3.000000 593.000000 0.069958 0.130767 
-2.900000 593.000000 0.069823 0.130532 
-2.800000 593.000000 0.069634 0.130201 
-2.700000 593.000000 0.069391 0.129777 
-2.600000 593.000000 0.069095 0.129259 
-2.500000 593.000000 0.068748 0.128651 
-2.400000 593.000000 0.068350 0.127955 
-2.300000 593.000000 0.067903 0.127171 
-2.200000 593.000000 0.067409 0.126303 
-2.100000 593.000000 0.066868 0.125355 
-2.000000 593.000000 0.066284 0.124328 
-1.900000 593.000000 0.065659 0.123226 
-1.800000 593.000000 0.064993 0.122054 
-1.700000 593.000000 0.064291 0.120815 
-1.600000 593.000000 0.063555 0.119514 
-1.500000 593.000000 0.062787 0.118156 
-1.400000 593.000000 0.061991 0.116745 
-1.300000 593.000000 0.061170 0.115288 
-1.200000 593.000000 0.060328 0.113791 
-1.100000 593.000000 0.059468 0.112259 
-1.000000 593.000000 0.058594 0.110702 
-0.900000 593.000000 0.057712 0.109126 
-0.800000 593.000000 0.056826 0.107541 
-0.700000 593.000000 0.055942 0.105956 
-0.600000 593.000000 0.055066 0.104383 
-0.500000 593.000000 0.054204 0.102834 
-0.400000 593.000000 0.053365 0.101323 
-0.300000 593.000000 0.052557 0.099865 
-0.200000 593.000000 0.051789 0.098478 
-0.100000 593.000000 0.051073 0.097183 
0.000000 593.000000 0.050422 0.096003 
0.100000 593.000000 0.049848 0.094962 
0.200000 593.000000 0.049367 0.094089 
0.300000 593.000000 0.048997 0.093417 
0.400000 593.000000 0.048756 0.092980 
0.500000 593.000000 0.048666 0.092814 
0.600000 593.000000 0.048746 0.092960 
0.700000 593.000000 0.049018 0.093455 
0.800000 593.000000 0.049504 0.094339 
0.900000 593.000000 0.050223 0.095642 
1.000000 593.000000 0.051187 0.097388 
1.100000 593.000000 0.052403 0.099588 
