-0.5,673,0.14374,0.25135
-0.4,673,0.125842,0.223552
-0.3,673,0.10993,0.198084
-0.2,673,0.096014,0.175206
-0.1,673,0.084063,0.155088
0,673,0.074003,0.137808
0.1,673,0.065724,0.123342
0.2,673,0.059084,0.111575
0.3,673,0.053914,0.102311
0.4,673,0.05003,0.095293
0.5,673,0.047242,0.090221
0.6,673,0.045354,0.086773
0.7,673,0.04418,0.084621
0.8,673,0.043542,0.08345
0.9,673,0.043279,0.082967
1,673,0.043246,0.082907
1.1,673,0.043318,0.083039
1.2,673,0.043389,0.083169
1.3,673,0.043369,0.083133
1.4,673,0.043188,0.0828
1.5,673,0.042789,0.082066
1.6,673,0.042127,0.080848
1.7,673,0.04117,0.079084
1.8,673,0.039892,0.076724
1.9,673,0.038277,0.073731
2,673,0.036309,0.070074
,,,
-3,683,0.890042,0.941822
-2.9,683,0.865498,0.9279
-2.8,683,0.839939,0.913007
-2.7,683,0.813429,0.897117
-2.6,683,0.786032,0.880199
-2.5,683,0.757815,0.862224
-2.4,683,0.728845,0.843158
-2.3,683,0.699192,0.82297
-2.2,683,0.66893,0.801627
-2.1,683,0.638136,0.7791
-2,683,0.606893,0.755362
-1.9,683,0.575292,0.730394
-1.8,683,0.543433,0.704187
-1.7,683,0.511426,0.676747
-1.6,683,0.479397,0.648098
-1.5,683,0.447482,0.618291
-1.4,683,0.415834,0.587405
-1.3,683,0.384619,0.555559
-1.2,683,0.354016,0.522913
-1.1,683,0.324215,0.489671
-1,683,0.295411,0.456089
-0.9,683,0.267802,0.422467
-0.8,683,0.241578,0.389146
-0.7,683,0.216916,0.356502
-0.6,683,0.193975,0.324924
-0.5,683,0.172884,0.294801
-0.4,683,0.153736,0.266501
-0.3,683,0.136586,0.240344
-0.2,683,0.121446,0.216587
-0.1,683,0.108282,0.195405
0,683,0.097021,0.176881
0.1,683,0.087551,0.161006
0.2,683,0.079726,0.147678
0.3,683,0.073377,0.136722
0.4,683,0.068317,0.127897
0.5,683,0.064351,0.120921
0.6,683,0.061282,0.115487
0.7,683,0.058918,0.11128
0.8,683,0.057078,0.107992
0.9,683,0.055594,0.105333
1,683,0.054319,0.10304
1.1,683,0.053119,0.100879
1.2,683,0.051883,0.098647
1.3,683,0.050515,0.096171
1.4,683,0.048936,0.093306
1.5,683,0.047083,0.089932
1.6,683,0.044905,0.08595
1.7,683,0.04236,0.081277
1.8,683,0.039417,0.075845
1.9,683,0.036053,0.069597
2,683,0.032249,0.062484
,,,
-3,693,0.934448,0.966113
-2.9,693,0.910803,0.953319
-2.8,693,0.885923,0.939512
-2.7,693,0.859888,0.924666
-2.6,693,0.832775,0.908758
-2.5,693,0.804665,0.891761
-2.4,693,0.775639,0.873645
-2.3,693,0.745782,0.854381
-2.2,693,0.715179,0.833941
-2.1,693,0.683919,0.812295
-2,693,0.652099,0.789419
-1.9,693,0.61982,0.765295
-1.8,693,0.587193,0.739914
-1.7,693,0.554339,0.713279
-1.6,693,0.52139,0.685413
-1.5,693,0.488495,0.656361
-1.4,693,0.455812,0.626197
-1.3,693,0.423517,0.595029
-1.2,693,0.391795,0.563007
-1.1,693,0.360842,0.530322
-1,693,0.330859,0.497212
-0.9,693,0.302048,0.463959
-0.8,693,0.274604,0.430886
-0.7,693,0.248708,0.398345
-0.6,693,0.22452,0.366707
-0.5,693,0.202171,0.336343
-0.4,693,0.181755,0.307601
-0.3,693,0.163327,0.280793
-0.2,693,0.146898,0.256166
-0.1,693,0.132436,0.233895
0,693,0.119862,0.214066
0.1,693,0.109064,0.196677
0.2,693,0.099892,0.181639
0.3,693,0.092174,0.16879
0.4,693,0.085719,0.157902
0.5,693,0.080327,0.148708
0.6,693,0.075795,0.14091
0.7,693,0.071927,0.134202
0.8,693,0.068536,0.128279
0.9,693,0.065447,0.122854
1,693,0.062506,0.117658
1.1,693,0.059574,0.11245
1.2,693,0.056533,0.107016
1.3,693,0.053281,0.101172
1.4,693,0.049735,0.094758
1.5,693,0.045828,0.08764
1.6,693,0.041508,0.079707
1.7,693,0.036734,0.070865
1.8,693,0.031482,0.061042
1.9,693,0.025736,0.05018
2,693,0.019495,0.038244
,,,
-3,703,0.974314,0.98699
-2.9,703,0.951726,0.975266
-2.8,703,0.927734,0.962512
-2.7,703,0.902417,0.948706
-2.6,703,0.875863,0.933824
-2.5,703,0.848154,0.917839
-2.4,703,0.819381,0.900725
-2.3,703,0.789631,0.882451
-2.2,703,0.758999,0.86299
-2.1,703,0.72758,0.842311
-2,703,0.695477,0.820391
-1.9,703,0.6628,0.797209
-1.8,703,0.629666,0.772755
-1.7,703,0.596204,0.747028
-1.6,703,0.562556,0.720046
-1.5,703,0.528874,0.691848
-1.4,703,0.495327,0.6625
-1.3,703,0.462095,0.632099
-1.2,703,0.42937,0.600782
