0.65346,0.338857,5.68393E+13
0.650008,0.304603,6.33435E+13
0.640957,0.269493,7.01886E+13
0.627853,0.233305,7.73323E+13
0.611743,0.195769,8.47231E+13
0.59334,0.15655,9.23006E+13
0.573124,0.115233,9.99962E+13
0.551419,0.071302,1.07733E+14
0.528437,0.024102,1.15429E+14
0.504315,-0.027214,1.22996E+14
0.479141,-0.083762,1.30342E+14
0.452964,-0.147071,1.37374E+14
0.425818,-0.2193,1.44001E+14
0.397721,-0.303662,1.50134E+14
0.368693,-0.405218,1.55691E+14
0.338759,-0.532583,1.606E+14
0.307955,-0.702058,1.648E+14
0.276339,-0.949864,1.68244E+14
0.243995,-1.383501,1.70902E+14
0.211036,-2.763135,1.72761E+14
0.177612,-1.522159,1.73827E+14
0.143911,-0.536981,1.74125E+14
0.110159,0.201757,1.73696E+14
0.076622,1.072342,1.72596E+14
0.043597,5.878987,1.70894E+14
0.011407,1.394096,1.68668E+14
-0.019607,0.867863,1.66002E+14
-0.049102,0.586263,1.62983E+14
-0.07675,0.398563,1.59695E+14
-0.102243,0.259749,1.56219E+14
-0.12532,0.150877,1.5263E+14
-0.145771,0.062452,1.48993E+14
-0.16345,-0.010846,1.45366E+14
-0.178282,-0.072266,1.41796E+14
-0.190262,-0.123953,1.3832E+14
-0.199451,-0.16743,1.34968E+14
-0.205973,-0.203867,1.3176E+14
-0.210005,-0.234233,1.2871E+14
-0.211759,-0.259373,1.25826E+14
-0.211475,-0.280064,1.23112E+14
-0.209408,-0.297032,1.20566E+14
-0.205814,-0.310968,1.18187E+14
-0.200941,-0.322526,1.15968E+14
-0.195023,-0.33232,1.13904E+14
-0.188274,-0.340914,1.11987E+14
-0.180886,-0.348815,1.10211E+14
-0.173024,-0.356468,1.08567E+14
-0.164831,-0.364249,1.07049E+14
-0.15643,-0.372465,1.0565E+14
-0.147921,-0.381356,1.04363E+14
-0.139389,-0.391103,1.03181E+14
,,
0.684583,0.382101,4.64222E+13
0.68109,0.347238,5.21479E+13
0.671949,0.311545,5.82316E+13
0.658731,0.274826,6.46406E+13
0.642497,0.23684,7.13327E+13
0.623958,0.19729,7.82568E+13
0.603592,0.155807,8.53523E+13
0.581716,0.111936,9.25506E+13
0.558538,0.0651,9.97749E+13
0.534189,0.014567,1.06943E+14
0.50875,-0.040622,1.13966E+14
0.482268,-0.101751,1.20754E+14
0.454769,-0.170603,1.27217E+14
0.42627,-0.249762,1.33264E+14
0.396783,-0.343167,1.38813E+14
0.366329,-0.457246,1.43785E+14
0.33494,-0.603457,1.48116E+14
0.30267,-0.804985,1.51752E+14
0.269595,-1.119476,1.54656E+14
0.235825,-1.767668,1.56807E+14
0.201504,-2.679939,1.58203E+14
0.166817,-0.991832,1.5886E+14
0.131988,-0.189075,1.5881E+14
0.097281,0.564773,1.58102E+14
0.062996,1.73194,1.56799E+14
0.029461,2.004234,1.5497E+14
-0.002973,1.082501,1.52696E+14
-0.033951,0.706334,1.50058E+14
-0.063122,0.47719,1.47137E+14
-0.090156,0.315188,1.44013E+14
-0.114761,0.191202,1.40758E+14
-0.136692,0.091706,1.37439E+14
-0.155767,0.009459,1.34113E+14
-0.171869,-0.059822,1.3083E+14
-0.184953,-0.118894,1.27628E+14
-0.195043,-0.169666,1.2454E+14
-0.202228,-0.213561,1.2159E+14
-0.206655,-0.251706,1.18794E+14
-0.208518,-0.285043,1.16162E+14
-0.208045,-0.314384,1.13702E+14
-0.205491,-0.340451,1.11414E+14
-0.201121,-0.363893,1.09298E+14
-0.195206,-0.385293,1.07351E+14
-0.18801,-0.405183,1.05566E+14
-0.179788,-0.424041,1.03938E+14
-0.170777,-0.442304,1.02459E+14
-0.161193,-0.460373,1.01121E+14
-0.151234,-0.478626,9.99153E+13
-0.141072,-0.497425,9.88342E+13
-0.130858,-0.517136,9.7869E+13
-0.120723,-0.538146,9.70115E+13
,,
0.714817,0.425362,3.73347E+13
0.711286,0.389792,4.2281E+13
0.702066,0.353377,4.7587E+13
0.688751,0.31594,5.3229E+13
0.672405,0.277264,5.91743E+13
0.65374,0.237079,6.53807E+13
0.633226,0.195051,7.17967E+13
0.611174,0.150768,7.83616E+13
0.587783,0.103713,8.50064E+13
0.563179,0.053229,9.16546E+13
0.537435,-0.00153,9.82239E+13
0.510594,-0.061687,1.04628E+14
