-3,573,0.341959,0.509642,0.509642,0.090416,7.38E+13
-2.9,573,0.314209,0.478172,0.505182,0.037234,7.96E+13
-2.8,573,0.286698,0.445634,0.493649,-0.019707,8.52E+13
-2.7,573,0.259503,0.412072,0.476826,-0.081161,9.07E+13
-2.6,573,0.232716,0.377566,0.455983,-0.148108,9.59E+13
-2.5,573,0.206445,0.342237,0.432041,-0.221858,1.01E+14
-2.4,573,0.180818,0.306259,0.405687,-0.304245,1.05E+14
-2.3,573,0.155974,0.269858,0.377458,-0.397955,1.09E+14
-2.2,573,0.132068,0.233322,0.347797,-0.507162,1.13E+14
-2.1,573,0.109262,0.196999,0.317091,-0.638839,1.16E+14
-2,573,0.087718,0.161288,0.285699,-0.805771,1.19E+14
-1.9,573,0.067596,0.126633,0.253973,-1.034843,1.21E+14
-1.8,573,0.049044,0.093503,0.222262,-1.397106,1.23E+14
-1.7,573,0.032189,0.062371,0.190921,-2.211385,1.24E+14
-1.6,573,0.017131,0.033685,0.160309,-2.322176,1.24E+14
-1.5,573,0.003937,0.007843,0.130777,-1.038574,1.25E+14
-1.4,573,-0.007366,-0.014842,0.102668,-0.278594,1.24E+14
-1.3,573,-0.016791,-0.034155,0.076299,0.497287,1.24E+14
-1.2,573,-0.024391,-0.050001,0.051947,1.934645,1.23E+14
-1.1,573,-0.03026,-0.062409,0.029846,1.474634,1.23E+14
-1,573,-0.034527,-0.071524,0.010165,0.749309,1.22E+14
-0.9,573,-0.037348,-0.077595,-0.006989,0.414729,1.21E+14
-0.8,573,-0.038901,-0.080951,-0.02158,0.205204,1.20E+14
-0.7,573,-0.039376,-0.08198,-0.033644,0.056779,1.19E+14
-0.6,573,-0.038969,-0.081098,-0.043277,-0.055217,1.17E+14
-0.5,573,-0.037872,-0.078726,-0.050636,-0.142427,1.16E+14
-0.4,573,-0.03627,-0.075271,-0.055924,-0.210914,1.15E+14
-0.3,573,-0.034332,-0.071106,-0.059378,-0.263922,1.15E+14
-0.2,573,-0.03221,-0.066564,-0.061256,-0.30309,1.14E+14
-0.1,573,-0.030034,-0.061929,-0.061829,-0.329077,1.13E+14
0,573,-0.027915,-0.057434,-0.061362,-0.341974,1.12E+14
0.1,573,-0.02594,-0.053262,-0.060114,-0.341638,1.11E+14
0.2,573,-0.024175,-0.049549,-0.058321,-0.328044,1.11E+14
0.3,573,-0.022668,-0.046387,-0.056198,-0.301631,1.10E+14
0.4,573,-0.021446,-0.043831,-0.053931,-0.263625,1.10E+14
0.5,573,-0.020521,-0.041902,-0.051675,-0.216221,1.09E+14
0.6,573,-0.019893,-0.040593,-0.049557,-0.162564,1.09E+14
0.7,573,-0.019545,-0.03987,-0.047673,-0.106483,1.08E+14
0.8,573,-0.019456,-0.039684,-0.046088,-0.052016,1.08E+14
0.9,573,-0.019591,-0.039966,-0.044846,-0.002866,1.07E+14
1,573,-0.019914,-0.040638,-0.043962,0.038071,1.07E+14
1.1,573,-0.020382,-0.041611,-0.043433,0.068982,1.06E+14
1.2,573,-0.020949,-0.042794,-0.043238,0.089172,1.06E+14
1.3,573,-0.021571,-0.044092,-0.043339,0.098894,1.05E+14
1.4,573,-0.022202,-0.045413,-0.04369,0.099075,1.05E+14
1.5,573,-0.022802,-0.046668,-0.044233,0.091021,1.04E+14
1.6,573,-0.023331,-0.047777,-0.044906,0.076171,1.04E+14
1.7,573,-0.023757,-0.048671,-0.045644,0.055931,1.03E+14
1.8,573,-0.024053,-0.049291,-0.046384,0.031572,1.02E+14
1.9,573,-0.024198,-0.049595,-0.047065,0.004187,1.02E+14
2,573,-0.024177,-0.049553,-0.047629,-0.025312,1.01E+14
,,,,,,
-3,583,0.373756,0.544138,0.544138,0.140327,6.22E+13
-2.9,583,0.344945,0.51295,0.539644,0.088644,6.75E+13
-2.8,583,0.316352,0.480649,0.528015,0.033826,7.28E+13
-2.7,583,0.288058,0.447275,0.511076,-0.024673,7.80E+13
-2.6,583,0.260161,0.412901,0.490111,-0.087532,8.30E+13
-2.5,583,0.232773,0.377641,0.466046,-0.155621,8.78E+13
-2.4,583,0.206023,0.341657,0.439565,-0.230096,9.23E+13
-2.3,583,0.180056,0.305165,0.411198,-0.312561,9.64E+13
-2.2,583,0.155027,0.268439,0.381378,-0.405344,1.00E+14
-2.1,583,0.1311,0.23181,0.35048,-0.512021,1.03E+14
-2,583,0.108439,0.195661,0.318853,-0.638465,1.06E+14
-1.9,583,0.087206,0.160421,0.286834,-0.795175,1.09E+14
-1.8,583,0.067546,0.126545,0.254763,-1.003312,1.11E+14
-1.7,583,0.049589,0.094493,0.222981,-1.314504,1.12E+14
-1.6,583,0.033434,0.064705,0.191834,-1.914718,1.13E+14
-1.5,583,0.019147,0.037575,0.161665,-3.444592,1.14E+14
-1.4,583,0.006756,0.013421,0.132804,-1.353861,1.14E+14
-1.3,583,-0.003753,-0.007535,0.10556,-0.531627,1.14E+14
-1.2,583,-0.012435,-0.025183,0.080208,0.209857,1.14E+14
-1.1,583,-0.019382,-0.03953,0.056975,1.284559,1.13E+14
-1,583,-0.024722,-0.050698,0.036032,1.937725,1.13E+14
-0.9,583,-0.028611,-0.058907,0.01749,0.869746,1.12E+14
-0.8,583,-0.031224,-0.06446,0.001389,0.477346,1.11E+14
-0.7,583,-0.032748,-0.067713,-0.012294,0.250077,1.10E+14
-0.6,583,-0.033375,-0.069054,-0.023644,0.09782,1.10E+14
-0.5,583,-0.033292,-0.068876,-0.032801,-0.01102,1.09E+14
-0.4,583,-0.032676,-0.067559,-0.039949,-0.090692,1.08E+14
-0.3,583,-0.031689,-0.065452,-0.045303,-0.148564,1.07E+14
-0.2,583,-0.030473,-0.062861,-0.049099,-0.188826,1.06E+14
-0.1,583,-0.029148,-0.060047,-0.051583,-0.214107,1.06E+14
0,583,-0.027812,-0.057216,-0.052995,-0.226318,1.05E+14
0.1,583,-0.02654,-0.054528,-0.053567,-0.227141,1.04E+14
0.2,583,-0.025385,-0.052092,-0.053508,-0.218339,1.04E+14
0.3,583,-0.024379,-0.049976,-0.053004,-0.201916,1.03E+14
0.4,583,-0.023538,-0.04821,-0.052215,-0.180156,1.03E+14
0.5,583,-0.022861,-0.046793,-0.051269,-0.155537,1.02E+14
0.6,583,-0.022337,-0.045695,-0.050266,-0.130565,1.01E+14
0.7,583,-0.021944,-0.044872,-0.049278,-0.107563,1.01E+14
0.8,583,-0.021652,-0.044261,-0.04835,-0.088468,1.00E+14
0.9,583,-0.021428,-0.043795,-0.047505,-0.074697,9.99E+13
1,583,-0.02124,-0.043402,-0.046748,-0.067096,9.94E+13
1.1,583,-0.021052,-0.04301,-0.046067,-0.065966,9.90E+13
1.2,583,-0.020835,-0.042557,-0.045439,-0.071167,9.85E+13
1.3,583,-0.020561,-0.041986,-0.044834,-0.082239,9.80E+13
1.4,583,-0.020209,-0.041251,-0.044217,-0.098532,9.76E+13
1.5,583,-0.019762,-0.04032,-0.043553,-0.11932,9.71E+13
1.6,583,-0.019211,-0.039174,-0.042809,-0.143882,9.67E+13
1.7,583,-0.018552,-0.037805,-0.041955,-0.171567,9.63E+13
1.8,583,-0.017787,-0.036219,-0.040969,-0.201825,9.59E+13
1.9,583,-0.016924,-0.03443,-0.039834,-0.234231,9.55E+13
2,583,-0.015972,-0.032463,-0.038541,-0.268495,9.51E+13
,,,,,,
-3,593,0.406579,0.578111,0.578111,0.189234,5.16E+13
-2.9,593,0.376687,0.547236,0.573584,0.1385,5.65E+13
-2.8,593,0.346978,0.515194,0.561868,0.08506,6.14E+13
-2.7,593,0.317538,0.482018,0.544822,0.028509,6.62E+13
-2.6,593,0.28847,0.447771,0.523745,-0.031645,7.09E+13
-2.5,593,0.25989,0.41256,0.499561,-0.096007,7.55E+13
-2.4,593,0.231932,0.376533,0.47295,-0.165353,7.99E+13
-2.3,593,0.204742,0.339894,0.444431,-0.24071,8.39E+13
-2.2,593,0.178481,0.3029,0.414426,-0.323497,8.77E+13
-2.1,593,0.153314,0.265867,0.383297,-0.415771,9.10E+13
-2,593,0.129408,0.229161,0.35138,-0.520679,9.40E+13
-1.9,593,0.106926,0.193194,0.318999,-0.643345,9.65E+13
-1.8,593,0.086017,0.158408,0.286479,-0.7928,9.86E+13
-1.7,593,0.06681,0.125253,0.25415,-0.986758,1.00E+14
-1.6,593,0.049408,0.094164,0.222346,-1.266312,1.02E+14
-1.5,593,0.033879,0.065538,0.191399,-1.762565,1.03E+14
-1.4,593,0.020252,0.0397,0.161634,-3.921656,1.03E+14
-1.3,593,0.008518,0.016892,0.133352,-1.632986,1.04E+14
-1.2,593,-0.001375,-0.002753,0.106826,-0.727333,1.04E+14
-1.1,593,-0.009514,-0.019211,0.082287,0.008638,1.03E+14
-1,593,-0.016022,-0.032566,0.059913,0.944117,1.03E+14
-0.9,593,-0.021046,-0.042997,0.039823,2.76963,1.03E+14
-0.8,593,-0.024753,-0.050763,0.022075,1.002848,1.02E+14
-0.7,593,-0.027321,-0.056178,0.006668,0.548108,1.01E+14
-0.6,593,-0.02893,-0.059584,-0.006461,0.302788,1.01E+14
-0.5,593,-0.029755,-0.061335,-0.017422,0.144788,1.00E+14
-0.4,593,-0.029959,-0.061769,-0.026367,0.034669,9.94E+13
-0.3,593,-0.029691,-0.061199,-0.033478,-0.045023,9.87E+13
-0.2,593,-0.029079,-0.059899,-0.038956,-0.103541,9.81E+13
-0.1,593,-0.028229,-0.058098,-0.043011,-0.146501,9.74E+13
0,593,-0.027228,-0.05598,-0.045849,-0.177743,9.68E+13
0.1,593,-0.026141,-0.053685,-0.047667,-0.200188,9.62E+13
0.2,593,-0.025013,-0.051309,-0.048644,-0.216253,9.56E+13
0.3,593,-0.023874,-0.048916,-0.048942,-0.228059,9.51E+13
0.4,593,-0.022741,-0.046539,-0.048697,-0.237506,9.46E+13
0.5,593,-0.021618,-0.044191,-0.048024,-0.246298,9.41E+13
0.6,593,-0.020504,-0.041866,-0.047012,-0.255928,9.37E+13
0.7,593,-0.019393,-0.039552,-0.045734,-0.267675,9.32E+13
0.8,593,-0.018275,-0.03723,-0.044243,-0.2826,9.28E+13
0.9,593,-0.017143,-0.034883,-0.042578,-0.301573,9.25E+13
1,593,-0.015989,-0.032497,-0.040766,-0.32533,9.21E+13
1.1,593,-0.014808,-0.030061,-0.038828,-0.354552,9.18E+13
1.2,593,-0.0136,-0.027574,-0.036779,-0.389976,9.15E+13
1.3,593,-0.012365,-0.02504,-0.03463,-0.432556,9.12E+13
1.4,593,-0.011109,-0.022468,-0.032392,-0.483673,9.10E+13
1.5,593,-0.00984,-0.019876,-0.030079,-0.545486,9.08E+13
1.6,593,-0.008567,-0.017283,-0.027702,-0.621518,9.06E+13
1.7,593,-0.007302,-0.014711,-0.025278,-0.717822,9.04E+13
1.8,593,-0.006055,-0.012184,-0.022823,-0.845544,9.03E+13
1.9,593,-0.004839,-0.009725,-0.020355,-1.027671,9.02E+13
2,593,-0.003665,-0.007357,-0.017895,-1.321913,9.01E+13
,,,,,,
-3,603,0.439998,0.611109,0.611109,0.236729,4.23E+13
-2.9,603,0.408994,0.580548,0.606548,0.186438,4.66E+13
-2.8,603,0.378122,0.54875,0.594744,0.133716,5.10E+13
-2.7,603,0.347475,0.515742,0.577587,0.078248,5.54E+13
-2.6,603,0.317158,0.481579,0.556385,0.019661,5.97E+13
-2.5,603,0.287295,0.446355,0.532064,-0.042496,6.40E+13
-2.4,603,0.258026,0.410207,0.505292,-0.108779,6.81E+13
-2.3,603,0.229502,0.373325,0.476579,-0.1799,7.20E+13
-2.2,603,0.201888,0.335951,0.446333,-0.256808,7.56E+13
-2.1,603,0.175354,0.298385,0.414904,-0.340823,7.89E+13
-2,603,0.150074,0.260982,0.382614,-0.433873,8.19E+13
