-3,573,0.149152
-2.9,573,0.129337
-2.8,573,0.105582
-2.7,573,0.07863
-2.6,573,0.04944
-2.5,573,0.019114
-2.4,573,-0.01119
-2.3,573,-0.040354
-2.2,573,-0.067382
-2.1,573,-0.091472
-2,573,-0.112058
-1.9,573,-0.128831
-1.8,573,-0.14173
-1.7,573,-0.150913
-1.6,573,-0.156711
-1.5,573,-0.159572
-1.4,573,-0.160013
-1.3,573,-0.158569
-1.2,573,-0.155751
-1.1,573,-0.152023
-1,573,-0.147781
-0.9,573,-0.143348
-0.8,573,-0.138974
-0.7,573,-0.134841
-0.6,573,-0.131073
-0.5,573,-0.127744
-0.4,573,-0.124892
-0.3,573,-0.122526
-0.2,573,-0.120632
-0.1,573,-0.119186
0,573,-0.118151
0.1,573,-0.11749
0.2,573,-0.117161
0.3,573,-0.117123
0.4,573,-0.117339
0.5,573,-0.117771
0.6,573,-0.118388
0.7,573,-0.119158
0.8,573,-0.120057
0.9,573,-0.121059
1,573,-0.122144
1.1,573,-0.123295
1.2,573,-0.124495
1.3,573,-0.125732
1.4,573,-0.126994
1.5,573,-0.128271
1.6,573,-0.129555
1.7,573,-0.130839
1.8,573,-0.132116
1.9,573,-0.133382
2,573,-0.134634
,,
-3,583,0.184238
-2.9,583,0.175248
-2.8,583,0.161835
-2.7,583,0.144067
-2.6,583,0.122294
-2.5,583,0.097145
-2.4,583,0.06948
-2.3,583,0.040332
-2.2,583,0.010819
-2.1,583,-0.017943
-2,583,-0.044933
-1.9,583,-0.069297
-1.8,583,-0.090404
-1.7,583,-0.107873
-1.6,583,-0.121575
-1.5,583,-0.131605
-1.4,583,-0.138248
-1.3,583,-0.141919
-1.2,583,-0.143116
-1.1,583,-0.142363
-1,583,-0.140172
-0.9,583,-0.137012
-0.8,583,-0.133285
-0.7,583,-0.129325
-0.6,583,-0.125388
-0.5,583,-0.121665
-0.4,583,-0.118285
-0.3,583,-0.115328
-0.2,583,-0.112834
-0.1,583,-0.110814
0,583,-0.109257
0.1,583,-0.108138
0.2,583,-0.107423
0.3,583,-0.107073
0.4,583,-0.107048
0.5,583,-0.107307
0.6,583,-0.107811
0.7,583,-0.108526
0.8,583,-0.109417
0.9,583,-0.110456
1,583,-0.111615
1.1,583,-0.112871
1.2,583,-0.114204
1.3,583,-0.115597
1.4,583,-0.117033
1.5,583,-0.118499
1.6,583,-0.119985
1.7,583,-0.121479
1.8,583,-0.122975
1.9,583,-0.124466
2,583,-0.125944
,,
-3,593,0.196525
-2.9,593,0.196615
-2.8,593,0.193214
-2.7,593,0.185853
-2.6,593,0.174252
-2.5,593,0.158382
-2.4,593,0.138481
-2.3,593,0.115066
-2.2,593,0.088898
-2.1,593,0.060933
-2,593,0.032243
-1.9,593,0.00393
-1.8,593,-0.022967
-1.7,593,-0.04755
-1.6,593,-0.069125
-1.5,593,-0.087243
-1.4,593,-0.101702
-1.3,593,-0.112537
-1.2,593,-0.119982
-1.1,593,-0.124416
-1,593,-0.126316
-0.9,593,-0.126196
-0.8,593,-0.124569
-0.7,593,-0.121908
-0.6,593,-0.118627
-0.5,593,-0.115068
-0.4,593,-0.1115
-0.3,593,-0.10812
-0.2,593,-0.105066
