-3,573,0.098433,0.179224,0.179224,0.149152,7.92511E+12
-2.9,573,0.099193,0.180483,0.179595,0.129337,8.10784E+12
-2.8,573,0.099328,0.180707,0.180036,0.105582,8.29558E+12
-2.7,573,0.09877,0.179784,0.18028,0.07863,8.48714E+12
-2.6,573,0.097497,0.177672,0.180105,0.04944,8.68118E+12
-2.5,573,0.095531,0.174401,0.179341,0.019114,8.87619E+12
-2.4,573,0.092938,0.17007,0.177872,-0.01119,9.07066E+12
-2.3,573,0.08982,0.164834,0.175639,-0.040354,9.26315E+12
-2.2,573,0.086301,0.158889,0.17264,-0.067382,9.45236E+12
-2.1,573,0.082512,0.152446,0.16892,-0.091472,9.63721E+12
-2,573,0.078583,0.145716,0.164559,-0.112058,9.81687E+12
-1.9,573,0.074627,0.13889,0.159667,-0.128831,9.99074E+12
-1.8,573,0.070739,0.132132,0.154364,-0.14173,1.01585E+13
-1.7,573,0.06699,0.125568,0.148775,-0.150913,1.032E+13
-1.6,573,0.06343,0.119293,0.143019,-0.156711,1.04752E+13
-1.5,573,0.060089,0.113365,0.137205,-0.159572,1.06244E+13
-1.4,573,0.05698,0.107817,0.131424,-0.160013,1.07678E+13
-1.3,573,0.054105,0.102657,0.125753,-0.158569,1.09056E+13
-1.2,573,0.051457,0.097878,0.120249,-0.155751,1.10383E+13
-1.1,573,0.049023,0.093464,0.114956,-0.152023,1.1166E+13
-1,573,0.046784,0.089387,0.109902,-0.147781,1.12893E+13
-0.9,573,0.044724,0.08562,0.105104,-0.143348,1.14083E+13
-0.8,573,0.042824,0.082131,0.100567,-0.138974,1.15233E+13
-0.7,573,0.041066,0.078893,0.09629,-0.134841,1.16346E+13
-0.6,573,0.039434,0.075876,0.092267,-0.131073,1.17425E+13
-0.5,573,0.037912,0.073055,0.088486,-0.127744,1.18471E+13
-0.4,573,0.036488,0.070406,0.084934,-0.124892,1.19486E+13
-0.3,573,0.035149,0.06791,0.081596,-0.122526,1.20472E+13
-0.2,573,0.033885,0.065549,0.078455,-0.120632,1.2143E+13
-0.1,573,0.032688,0.063307,0.075496,-0.119186,1.22361E+13
0,573,0.03155,0.061171,0.072704,-0.118151,1.23266E+13
0.1,573,0.030465,0.059129,0.070063,-0.11749,1.24146E+13
0.2,573,0.029427,0.057172,0.06756,-0.117161,1.25002E+13
0.3,573,0.028432,0.055293,0.065183,-0.117123,1.25835E+13
0.4,573,0.027476,0.053483,0.06292,-0.117339,1.26645E+13
0.5,573,0.026556,0.051738,0.060761,-0.117771,1.27432E+13
0.6,573,0.025668,0.050052,0.058697,-0.118388,1.28198E+13
0.7,573,0.024811,0.048421,0.05672,-0.119158,1.28943E+13
0.8,573,0.023983,0.046843,0.054821,-0.120057,1.29667E+13
0.9,573,0.023182,0.045313,0.052997,-0.121059,1.30371E+13
1,573,0.022406,0.04383,0.051239,-0.122144,1.31055E+13
1.1,573,0.021655,0.042391,0.049545,-0.123295,1.31719E+13
1.2,573,0.020927,0.040995,0.04791,-0.124495,1.32364E+13
1.3,573,0.020221,0.03964,0.046329,-0.125732,1.32991E+13
1.4,573,0.019537,0.038325,0.044801,-0.126994,1.33599E+13
1.5,573,0.018873,0.037047,0.043321,-0.128271,1.34189E+13
1.6,573,0.01823,0.035807,0.041888,-0.129555,1.34761E+13
1.7,573,0.017606,0.034604,0.0405,-0.130839,1.35317E+13
1.8,573,0.017002,0.033435,0.039154,-0.132116,1.35855E+13
1.9,573,0.016416,0.032301,0.037849,-0.133382,1.36377E+13
2,573,0.015847,0.0312,0.036584,-0.134634,1.36883E+13
,,,,,,
-3,583,0.09717,0.177128,0.177128,0.184238,7.14478E+12
-2.9,583,0.099114,0.180353,0.177735,0.175248,7.30847E+12
-2.8,583,0.100699,0.182973,0.178861,0.161835,7.47895E+12
-2.7,583,0.1018,0.184788,0.180228,0.144067,7.65573E+12
-2.6,583,0.102304,0.185619,0.181574,0.122294,7.83808E+12
-2.5,583,0.102132,0.185335,0.182663,0.097145,8.025E+12
-2.4,583,0.10124,0.183866,0.183288,0.06948,8.21525E+12
-2.3,583,0.099632,0.18121,0.183284,0.040332,8.40746E+12
-2.2,583,0.097359,0.177442,0.182533,0.010819,8.60017E+12
-2.1,583,0.094507,0.172694,0.180971,-0.017943,8.79197E+12
-2,583,0.091195,0.167146,0.178585,-0.044933,8.98152E+12
-1.9,583,0.087551,0.161006,0.175414,-0.069297,9.1677E+12
-1.8,583,0.083708,0.154485,0.171531,-0.090404,9.34957E+12
-1.7,583,0.079787,0.147783,0.167041,-0.107873,9.52647E+12
-1.6,583,0.075891,0.141075,0.162066,-0.121575,9.69795E+12
-1.5,583,0.0721,0.134503,0.156734,-0.131605,9.86377E+12
-1.4,583,0.068474,0.128172,0.151169,-0.138248,1.00239E+13
-1.3,583,0.065051,0.122155,0.145486,-0.141919,1.01783E+13
-1.2,583,0.06185,0.116495,0.139786,-0.143116,1.03273E+13
-1.1,583,0.058878,0.111208,0.134152,-0.142363,1.04711E+13
-1,583,0.056131,0.106296,0.12865,-0.140172,1.061E+13
-0.9,583,0.053598,0.101743,0.12333,-0.137012,1.07442E+13
-0.8,583,0.051264,0.097528,0.118226,-0.133285,1.08741E+13
-0.7,583,0.049111,0.093624,0.113359,-0.129325,1.09999E+13
-0.6,583,0.047121,0.09,0.108741,-0.125388,1.11219E+13
-0.5,583,0.045276,0.086629,0.104374,-0.121665,1.12404E+13
-0.4,583,0.043559,0.083482,0.100252,-0.118285,1.13555E+13
-0.3,583,0.041955,0.080532,0.096368,-0.115328,1.14674E+13
-0.2,583,0.040451,0.077757,0.092708,-0.112834,1.15763E+13
-0.1,583,0.039034,0.075135,0.089259,-0.110814,1.16823E+13
0,583,0.037693,0.072648,0.086005,-0.109257,1.17856E+13
0.1,583,0.03642,0.070281,0.082931,-0.108138,1.18863E+13
0.2,583,0.035207,0.068019,0.080023,-0.107423,1.19844E+13
0.3,583,0.034047,0.065852,0.077264,-0.107073,1.208E+13
0.4,583,0.032935,0.063769,0.074643,-0.107048,1.21732E+13
0.5,583,0.031865,0.061763,0.072146,-0.107307,1.22641E+13
0.6,583,0.030835,0.059826,0.069762,-0.107811,1.23526E+13
0.7,583,0.029841,0.057953,0.067481,-0.108526,1.2439E+13
0.8,583,0.02888,0.056138,0.065294,-0.109417,1.25231E+13
0.9,583,0.027949,0.054379,0.063193,-0.110456,1.2605E+13
1,583,0.027048,0.052671,0.06117,-0.111615,1.26848E+13
1.1,583,0.026173,0.051011,0.05922,-0.112871,1.27625E+13
1.2,583,0.025325,0.049399,0.057337,-0.114204,1.28382E+13
1.3,583,0.024501,0.04783,0.055516,-0.115597,1.29118E+13
1.4,583,0.023701,0.046305,0.053754,-0.117033,1.29835E+13
