-3.000000 573.000000 0.055779 0.105664 
-2.900000 573.000000 0.055435 0.105047 
-2.800000 573.000000 0.055130 0.104499 
-2.700000 573.000000 0.054874 0.104040 
-2.600000 573.000000 0.054682 0.103693 
-2.500000 573.000000 0.054565 0.103484 
-2.400000 573.000000 0.054542 0.103442 
-2.300000 573.000000 0.054628 0.103597 
-2.200000 573.000000 0.054844 0.103984 
-2.100000 573.000000 0.055208 0.104640 
-2.000000 573.000000 0.055743 0.105599 
-1.900000 573.000000 0.056466 0.106896 
-1.800000 573.000000 0.057395 0.108560 
-1.700000 573.000000 0.058543 0.110611 
-1.600000 573.000000 0.059914 0.113055 
-1.500000 573.000000 0.061502 0.115878 
-1.400000 573.000000 0.063286 0.119039 
-1.300000 573.000000 0.065227 0.122466 
-1.200000 573.000000 0.067264 0.126049 
-1.100000 573.000000 0.069314 0.129642 
-1.000000 573.000000 0.071273 0.133062 
-0.900000 573.000000 0.073020 0.136101 
-0.800000 573.000000 0.074426 0.138541 
-0.700000 573.000000 0.075366 0.140168 
-0.600000 573.000000 0.075732 0.140801 
-0.500000 573.000000 0.075446 0.140307 
-0.400000 573.000000 0.074473 0.138623 
-0.300000 573.000000 0.072822 0.135758 
-0.200000 573.000000 0.070548 0.131799 
-0.100000 573.000000 0.067744 0.126892 
0.000000 573.000000 0.064528 0.121233 
0.100000 573.000000 0.061029 0.115037 
0.200000 573.000000 0.057377 0.108527 
0.300000 573.000000 0.053689 0.101907 
0.400000 573.000000 0.050063 0.095353 
0.500000 573.000000 0.046576 0.089006 
0.600000 573.000000 0.043280 0.082970 
0.700000 573.000000 0.040210 0.077312 
0.800000 573.000000 0.037382 0.072070 
0.900000 573.000000 0.034799 0.067257 
1.000000 573.000000 0.032453 0.062866 
1.100000 573.000000 0.030333 0.058879 
1.200000 573.000000 0.028420 0.055269 
1.300000 573.000000 0.026695 0.052002 
1.400000 573.000000 0.025140 0.049047 
1.500000 573.000000 0.023735 0.046369 
1.600000 573.000000 0.022462 0.043938 
1.700000 573.000000 0.021306 0.041723 
1.800000 573.000000 0.020251 0.039699 
1.900000 573.000000 0.019285 0.037841 
2.000000 573.000000 0.018397 0.036129 

-3.000000 583.000000 0.058540 0.110605 
-2.900000 583.000000 0.058127 0.109868 
-2.800000 583.000000 0.057730 0.109159 
-2.700000 583.000000 0.057358 0.108493 
-2.600000 583.000000 0.057020 0.107888 
-2.500000 583.000000 0.056728 0.107366 
-2.400000 583.000000 0.056495 0.106948 
-2.300000 583.000000 0.056335 0.106660 
-2.200000 583.000000 0.056263 0.106532 
-2.100000 583.000000 0.056297 0.106593 
-2.000000 583.000000 0.056455 0.106877 
-1.900000 583.000000 0.056758 0.107420 
-1.800000 583.000000 0.057226 0.108258 
-1.700000 583.000000 0.057879 0.109425 
-1.600000 583.000000 0.058735 0.110954 
-1.500000 583.000000 0.059809 0.112867 
-1.400000 583.000000 0.061107 0.115176 
-1.300000 583.000000 0.062629 0.117875 
-1.200000 583.000000 0.064359 0.120935 
-1.100000 583.000000 0.066267 0.124296 
-1.000000 583.000000 0.068298 0.127864 
-0.900000 583.000000 0.070381 0.131506 
-0.800000 583.000000 0.072417 0.135054 
-0.700000 583.000000 0.074292 0.138309 
-0.600000 583.000000 0.075879 0.141055 
-0.500000 583.000000 0.077048 0.143073 
-0.400000 583.000000 0.077683 0.144167 
-0.300000 583.000000 0.077692 0.144182 
-0.200000 583.000000 0.077020 0.143025 
-0.100000 583.000000 0.075659 0.140674 
0.000000 583.000000 0.073644 0.137186 
0.100000 583.000000 0.071055 0.132683 
0.200000 583.000000 0.068000 0.127341 
